"time_iso","time_ms","time_s"," "," "," "," "," "," "," "," "," "," "
"2026-07-15T10:40:55.503Z","14708","14.708","-13.25","4.64","-65.8","19.9","-66","20","278.1","330.6","2","34.46"
"2026-07-15T10:40:55.572Z","14777","14.777","-17.21","3.34","-87.2","15.1","-87","15","275.7","328.8","2","34.57"
"2026-07-15T10:40:55.627Z","14832","14.832","-20.53","2.42","-108.1","10.2","-108","10","272.8","328.3","2","34.93"
"2026-07-15T10:40:55.667Z","14872","14.872","-20.47","3.05","-109.2","10.3","-108","10","271","328.9","3","34.13"
"2026-07-15T10:40:55.724Z","14929","14.929","-25.74","5.18","-137.5","14.7","-138","15","265.9","331.2","2","34.57"
"2026-07-15T10:40:55.802Z","15007","15.007","-28.86","6.05","-89.4","10","-89","10","262.9","332.1","3","34.08"
"2026-07-15T10:40:55.916Z","15121","15.121","-33.43","6.35","-174.5","20.6","-175","21","258.5","334","3","34.26"
"2026-07-15T10:40:55.976Z","15181","15.181","-39.19","10.05","-219.4","29.1","-203","29","252.6","336.3","2","32.13"
"2026-07-15T10:40:56.039Z","15244","15.244","-42.34","12.25","-228.7","36.3","-229","36","249.6","338.2","3","33.16"
"2026-07-15T10:40:56.086Z","15291","15.291","-46.21","10.79","-254.3","46.4","-254","46","245.7","338.6","2","34.36"
"2026-07-15T10:40:56.142Z","15347","15.347","-49.97","14.42","-272.9","71.5","-273","72","242.2","338.9","2","35.46"
"2026-07-15T10:40:56.193Z","15398","15.398","-53.89","14.65","-292.6","73","-293","73","238.3","338.8","2","34.17"
"2026-07-15T10:40:56.243Z","15448","15.448","-56.68","13.28","-190.2","47.4","-190","47","235.2","339.2","3","35.33"
"2026-07-15T10:40:56.316Z","15521","15.521","-59.41","11.87","0","0","0","0","232.2","339.6","3","35.43"
"2026-07-15T10:40:56.366Z","15571","15.571","-61.13","13.98","-391.2","65.7","-83","66","231","338.8","2","36.84"
"2026-07-15T10:40:56.404Z","15609","15.609","-63.58","12.65","-254.3","42.7","-254","43","228.8","338.8","3","37.25"
"2026-07-15T10:40:56.481Z","15686","15.686","-63.77","10.96","0","0","0","0","226.7","338.8","3","36.47"
"2026-07-15T10:40:56.545Z","15750","15.750","-69.52","13.84","0","0","0","0","224.3","338.8","3","39.61"
"2026-07-15T10:40:56.639Z","15844","15.844","-69.49","10.54","0","0","0","0","222.2","338.8","3","41.17"
"2026-07-15T10:40:56.688Z","15893","15.893","-70.88","9.51","0","0","0","0","220.2","338.9","3","37.48"
"2026-07-15T10:40:56.770Z","15975","15.975","0","0","0","0","0","0","0","0","0","34.26"
"2026-07-15T10:40:56.851Z","16056","16.056","-49.63","4.05","0","0","0","0","241.3","332.9","2","31.71"
"2026-07-15T10:40:56.924Z","16129","16.129","0","0","0","0","0","0","0","0","3","30.38"
"2026-07-15T10:40:57.001Z","16206","16.206","0","0","0","0","0","0","0","0","3","29.17"
"2026-07-15T10:40:57.077Z","16282","16.282","0","0","0","0","0","0","0","0","2","28.51"
"2026-07-15T10:40:57.150Z","16355","16.355","0","0","0","0","0","0","0","0","3","28.25"
"2026-07-15T10:40:57.225Z","16430","16.430","0","0","0","0","0","0","0","0","3","28.05"
"2026-07-15T10:40:57.300Z","16505","16.505","0","0","0","0","0","0","0","0","3","27.51"
"2026-07-15T10:40:57.382Z","16587","16.587","0","0","0","0","0","0","0","0","3","27.12"
"2026-07-15T10:40:57.456Z","16661","16.661","0","0","0","0","0","0","0","0","3","27.33"
"2026-07-15T10:40:57.542Z","16747","16.747","-38.36","10.42","-199.5","37.5","-151","37","254.9","338","2","26.5"
"2026-07-15T10:40:57.616Z","16821","16.821","-37.59","11.32","-196","39.1","-196","39","255.7","337.8","2","27.89"
"2026-07-15T10:40:57.664Z","16869","16.869","-35.21","12.11","-127.4","25.4","-127","25","258.5","338.4","3","28.38"
"2026-07-15T10:40:57.738Z","16943","16.943","-34.11","12.36","0","0","0","0","259.6","338.6","3","31.72"
"2026-07-15T10:40:57.794Z","16999","16.999","-32.42","13.47","0","0","0","0","261.2","338.9","3","34.8"
"2026-07-15T10:40:57.872Z","17077","17.077","-29.57","4.86","-154.4","19.5","-154","21","263.9","330.9","2","34.79"
"2026-07-15T10:40:57.927Z","17132","17.132","-28.66","3.78","-100.4","12.7","-100","13","265.2","329.6","3","35.77"
"2026-07-15T10:40:57.968Z","17173","17.173","-27.64","2.66","0","0","0","0","266.3","328.5","3","37.09"
"2026-07-15T10:40:58.020Z","17225","17.225","-21.42","-2.29","-111.4","0","-79","0","272.6","323.5","2","38.34"
"2026-07-15T10:40:58.077Z","17282","17.282","-18.48","-4.64","-72.4","0","-72","0","275.4","321","3","36.79"
"2026-07-15T10:40:58.126Z","17331","17.331","-16.61","-6.36","0","0","0","0","277.5","319.2","3","38"
"2026-07-15T10:40:58.176Z","17381","17.381","-15.23","-8.13","0","0","0","0","279.4","317.5","3","38.61"
"2026-07-15T10:40:58.241Z","17446","17.446","-14.18","-4.51","-73.8","-16.2","-68","-16","280.5","321.4","2","40.88"
"2026-07-15T10:40:58.307Z","17512","17.512","-13.13","-4.96","-71.8","-16.4","-72","-16","281.7","321.1","3","39.6"
"2026-07-15T10:40:58.357Z","17562","17.562","-11.57","-5.29","0","0","0","0","283.2","320.7","3","37.91"
"2026-07-15T10:40:58.420Z","17625","17.625","-10.17","-0.45","-40","0","-40","0","284.8","325.5","3","38.2"
"2026-07-15T10:40:58.473Z","17678","17.678","-9.17","-0.01","0","0","0","0","286.1","326.5","3","39.21"
"2026-07-15T10:40:58.526Z","17731","17.731","-8.84","1.84","-34.4","0","-35","0","286","327.7","2","39.54"
"2026-07-15T10:40:58.577Z","17782","17.782","-8.21","2.98","-22.3","0","-22","0","286.9","328.7","3","39.58"
"2026-07-15T10:40:58.664Z","17869","17.869","-10.22","2.88","-36","10","-36","10","285","328.6","2","35.22"
"2026-07-15T10:40:58.725Z","17930","17.930","-12.72","1.16","-64.7","0","-65","0","282.9","327.3","2","35.81"
"2026-07-15T10:40:58.777Z","17982","17.982","-13.63","0.75","-42","0","-42","0","281.9","327","3","36.43"
"2026-07-15T10:40:58.827Z","18032","18.032","-14.42","0.7","0","0","0","0","281.1","326.8","3","37.47"
"2026-07-15T10:40:58.887Z","18092","18.092","-15.51","0.39","0","0","0","0","280.2","326.5","3","36.39"
"2026-07-15T10:40:58.943Z","18148","18.148","-21.19","1.56","-109.7","0","-110","0","274.5","327.6","2","37.09"
"2026-07-15T10:40:58.995Z","18200","18.200","-19.58","2.09","-103.5","0","-104","0","274.5","328.3","2","36.82"
"2026-07-15T10:40:59.040Z","18245","18.245","-21.47","4.44","-111","11.8","-111","12","276.2","328.8","2","36.51"
"2026-07-15T10:40:59.106Z","18311","18.311","-16.03","3.38","-83.9","12.9","-84","12","280.8","329.2","2","36.33"
"2026-07-15T10:40:59.170Z","18375","18.375","-17.22","3.22","-85.6","11.8","-86","12","281.8","327.6","2","35.89"
"2026-07-15T10:40:59.221Z","18426","18.426","-14.33","0.19","-73.6","0","-74","0","283.1","324.7","2","37"
"2026-07-15T10:40:59.272Z","18477","18.477","-12.99","-3.11","-47.8","0","-48","0","284.4","323.2","3","37.23"
"2026-07-15T10:40:59.318Z","18523","18.523","-11.37","-8.58","-43.4","-36.6","-43","-37","286.3","318.4","2","36.98"
"2026-07-15T10:40:59.383Z","18588","18.588","-12.3","-11.95","-41.4","-37.8","-41","-37","287.7","316.5","3","35.66"
"2026-07-15T10:40:59.440Z","18645","18.645","-12.85","-6.67","-63.5","-33.4","-64","-33","286.2","320.2","2","35.51"
"2026-07-15T10:40:59.505Z","18710","18.710","-14.29","-6.4","-71.6","-29.9","-72","-30","284.6","321.5","2","36.02"
"2026-07-15T10:40:59.583Z","18788","18.788","-18.18","-3.92","-91.6","-23.4","-92","-23","282.9","322.3","2","35.79"
"2026-07-15T10:40:59.638Z","18843","18.843","-17.48","-2.17","-91.7","0","-92","0","279.2","324","2","33.56"
"2026-07-15T10:40:59.705Z","18910","18.910","-22.75","-0.85","-123.8","0","-124","0","277","324.7","3","34.12"
"2026-07-15T10:40:59.765Z","18970","18.970","-19.55","-1.15","-107.5","0","-107","0","280.2","325.1","2","35.57"
"2026-07-15T10:40:59.808Z","19013","19.013","-16.89","-0.55","-92.7","0","-93","0","283.4","325.7","3","36.09"
"2026-07-15T10:40:59.860Z","19065","19.065","-10.79","-0.54","-44","0","-44","0","289.9","326.4","2","36.57"
"2026-07-15T10:40:59.936Z","19141","19.141","-5.12","1.74","-26.8","0","-27","0","295.7","328.7","2","34.87"
"2026-07-15T10:40:59.994Z","19199","19.199","-2.13","4.53","-18.7","0","-19","0","298.6","330.8","3","36"
"2026-07-15T10:41:00.047Z","19252","19.252","0.02","5.89","0","0","0","0","301.7","332.2","3","37.26"
"2026-07-15T10:41:00.085Z","19290","19.290","0.46","9.69","0","35.8","0","36","302.3","335.2","3","37.84"
"2026-07-15T10:41:00.148Z","19353","19.353","2.42","10.76","0","0","0","0","304.4","336.9","3","38.11"
"2026-07-15T10:41:00.202Z","19407","19.407","4.27","12.17","0","0","0","0","306.5","338.5","3","37.81"
"2026-07-15T10:41:00.252Z","19457","19.457","6.12","13.5","0","0","0","0","308.2","339.9","3","38.69"
"2026-07-15T10:41:00.325Z","19530","19.530","-2.06","12.91","0","60.7","0","61","300.3","339","2","40.57"
"2026-07-15T10:41:00.379Z","19584","19.584","-2.95","13.85","0","39.4","0","39","299.9","339.7","3","39.81"
"2026-07-15T10:41:00.449Z","19654","19.654","-2.12","9.89","0","35.6","0","36","300.2","337.5","2","38.76"
"2026-07-15T10:41:00.546Z","19751","19.751","-1.49","11.05","0","38.9","0","39","300.8","336.9","2","37.55"
"2026-07-15T10:41:00.611Z","19816","19.816","-1.42","11.36","0","40.5","0","41","301.7","336.9","2","34.15"
"2026-07-15T10:41:00.679Z","19884","19.884","0.02","11.6","0","41.8","0","41","301.2","336.9","2","35"
"2026-07-15T10:41:00.725Z","19930","19.930","1.12","12.36","0","57.6","0","58","300.9","337.5","3","34.57"
"2026-07-15T10:41:00.779Z","19984","19.984","1.16","14.07","0","68.6","0","69","301.9","338.6","2","35.53"
"2026-07-15T10:41:00.832Z","20037","20.037","1.44","13.66","0","66.6","0","67","301.9","338.4","3","35.69"
"2026-07-15T10:41:00.888Z","20093","20.093","2.67","13.62","0","65.8","0","66","302.6","338.4","2","36.69"
"2026-07-15T10:41:00.944Z","20149","20.149","2.35","14.09","0","67.4","0","66","302.1","338.5","2","36.51"
"2026-07-15T10:41:01.005Z","20210","20.210","2.82","14.02","0","67.3","0","67","302.4","338","2","36.54"
"2026-07-15T10:41:01.050Z","20255","20.255","3.36","13.9","0","43.7","0","44","302.6","337.8","3","37.04"
"2026-07-15T10:41:01.120Z","20325","20.325","2.39","8.24","12","29.7","12","30","301.2","331.8","2","39.82"
"2026-07-15T10:41:01.185Z","20390","20.390","0.85","5.95","0","25.2","0","25","299.7","329.1","2","39.78"
"2026-07-15T10:41:01.243Z","20448","20.448","1.16","3.77","0","18.8","0","19","299.9","326.7","2","38.72"
"2026-07-15T10:41:01.281Z","20486","20.486","1.11","1.57","0","12.2","0","12","299.5","324.6","3","38.44"
"2026-07-15T10:41:01.345Z","20550","20.550","0.65","0.39","0","0","0","0","299.2","322.9","3","39.14"
"2026-07-15T10:41:01.422Z","20627","20.627","0.48","0.81","0","0","0","0","299.1","324.2","2","39.4"
"2026-07-15T10:41:01.499Z","20704","20.704","-0.48","1.68","0","0","0","0","298.3","324.9","2","38.49"
"2026-07-15T10:41:01.562Z","20767","20.767","-1.13","0.87","0","0","0","0","297.5","324","3","36.31"
"2026-07-15T10:41:01.622Z","20827","20.827","-7.14","-1.73","-27.1","0","-27","0","291.4","321.5","2","37.61"
"2026-07-15T10:41:01.693Z","20898","20.898","-11.19","-4.71","-35.5","-14","-35","-14","287.5","318.4","2","37.15"
"2026-07-15T10:41:01.719Z","20924","20.924","-13.92","-7.03","-64.6","-18.4","-65","-18","284.8","316","3","37.12"
"2026-07-15T10:41:01.771Z","20976","20.976","-16.43","-8.82","0","0","0","0","282.4","314.4","3","38.21"
"2026-07-15T10:41:01.828Z","21033","21.033","-13.53","-4.11","-70.3","-14.8","-68","-15","285.1","319.1","2","39.04"
"2026-07-15T10:41:01.885Z","21090","21.090","-8.78","2.23","-40","0","-40","0","289.6","325.4","2","38.07"
"2026-07-15T10:41:01.959Z","21164","21.164","-6.15","8.11","-32.7","35.2","-33","35","292.5","331.4","3","37.3"
"2026-07-15T10:41:02.016Z","21221","21.221","0.28","13.6","0","75.1","0","75","299.1","336.7","2","37.88"
"2026-07-15T10:41:02.060Z","21265","21.265","3.9","18.26","0","48.8","0","49","302.9","341.1","3","36.47"
"2026-07-15T10:41:02.112Z","21317","21.317","-55.22","43.01","-353.4","202.1","-83","74","243.4","365.8","2","37.43"
"2026-07-15T10:41:02.185Z","21390","21.390","-71.86","53.42","-229.7","131.4","-230","131","226.7","375.9","3","38.17"
"2026-07-15T10:41:02.241Z","21446","21.446","-87.17","62.01","0","0","0","0","211.9","384.9","3","38.79"
"2026-07-15T10:41:02.264Z","21469","21.469","-100.59","69.77","0","0","0","0","198.7","392.8","3","40.17"
"2026-07-15T10:41:02.335Z","21540","21.540","-114.29","77.85","0","0","0","0","184.9","401.1","3","39.04"
"2026-07-15T10:41:02.385Z","21590","21.590","-125.54","84.78","0","0","0","0","173.3","408.1","3","39.6"
"2026-07-15T10:41:02.488Z","21693","21.693","-135.06","90.55","0","0","0","0","161.5","415.2","3","38.56"
"2026-07-15T10:41:02.551Z","21756","21.756","23.53","35.44","84.6","176.2","85","176","323.2","358.6","3","35.6"
"2026-07-15T10:41:02.599Z","21804","21.804","33.1","32.85","138.4","158.5","138","159","331.7","354.9","3","35.41"
"2026-07-15T10:41:02.655Z","21860","21.860","26.25","23.93","143.5","111.6","143","112","322.8","345.1","2","36.52"
"2026-07-15T10:41:02.723Z","21928","21.928","23.84","16.9","133.5","90.1","134","90","319.4","338","3","36.03"
"2026-07-15T10:41:02.763Z","21968","21.968","24.03","11.74","0","0","0","0","320.7","332.6","3","36.8"
"2026-07-15T10:41:02.842Z","22047","22.047","27.47","2.7","0","0","0","0","322.5","325.3","3","37.92"
"2026-07-15T10:41:02.903Z","22108","22.108","28.73","-1","0","0","0","0","323.5","321.1","3","38.27"
"2026-07-15T10:41:02.954Z","22159","22.159","31.43","-5.14","0","0","0","0","324.5","316.9","3","37.73"
"2026-07-15T10:41:03.033Z","22238","22.238","0","0","0","0","0","0","0","0","0","40.15"
"2026-07-15T10:41:03.087Z","22292","22.292","22.91","2.48","118.9","10","119","10","317.8","324.8","2","39.78"
"2026-07-15T10:41:03.152Z","22357","22.357","22.43","1.77","116.9","0","117","0","317","323.8","2","38.19"
"2026-07-15T10:41:03.220Z","22425","22.425","20.73","-1.59","109.6","0","110","0","314.8","320.4","3","37.86"
"2026-07-15T10:41:03.245Z","22450","22.450","19.79","-3.36","0","0","0","0","313.7","318.7","3","38.97"
"2026-07-15T10:41:03.313Z","22518","22.518","12.35","-5.34","65.3","-18.6","65","-18","304.1","317","2","38.93"
"2026-07-15T10:41:03.349Z","22554","22.554","8.56","-8.16","42.4","-12.1","42","-12","300.3","315.3","3","38.81"
"2026-07-15T10:41:03.418Z","22623","22.623","4.47","-10.63","0","0","0","0","296.7","313.7","3","38.31"
"2026-07-15T10:41:03.461Z","22666","22.666","-0.8","-11.18","0","0","0","0","293.6","312.2","3","37.96"
"2026-07-15T10:41:03.610Z","22815","22.815","7.49","-4.4","0","0","0","0","302.8","319","3","36.11"
"2026-07-15T10:41:03.686Z","22891","22.891","5.7","-3.35","0","0","0","0","302.2","320.1","3","31.43"
"2026-07-15T10:41:03.746Z","22951","22.951","0","0","0","0","0","0","0","0","3","30.1"
"2026-07-15T10:41:03.821Z","23026","23.026","0","0","0","0","0","0","0","0","3","29.27"
"2026-07-15T10:41:03.893Z","23098","23.098","0","0","0","0","0","0","0","0","3","29.1"
"2026-07-15T10:41:03.977Z","23182","23.182","8.61","-2.2","0","0","0","0","301.2","322.1","3","27.58"
"2026-07-15T10:41:04.070Z","23275","23.275","55.3","-6.16","0","0","0","0","346.9","318.4","2","27.18"
"2026-07-15T10:41:04.143Z","23348","23.348","63.04","-6.6","0","0","0","0","354.1","318.1","3","27.29"
"2026-07-15T10:41:04.221Z","23426","23.426","0","0","0","0","0","0","0","0","2","26.58"
"2026-07-15T10:41:04.286Z","23491","23.491","0","0","0","0","0","0","0","0","3","26.6"
"2026-07-15T10:41:04.363Z","23568","23.568","0","0","0","0","0","0","0","0","2","26.77"
"2026-07-15T10:41:04.437Z","23642","23.642","0","0","0","0","0","0","0","0","3","26.66"
"2026-07-15T10:41:04.488Z","23693","23.693","0","0","0","0","0","0","0","0","3","25.66"
"2026-07-15T10:41:04.564Z","23769","23.769","0","0","0","0","0","0","0","0","2","25.98"
"2026-07-15T10:41:04.641Z","23846","23.846","0","0","0","0","0","0","0","0","3","25.71"
"2026-07-15T10:41:04.731Z","23936","23.936","0","0","0","0","0","0","0","0","3","26.21"
"2026-07-15T10:41:04.801Z","24006","24.006","49.41","0.32","256.9","0","137","0","341.5","322","2","25.72"
"2026-07-15T10:41:04.854Z","24059","24.059","47.37","0.54","167","0","167","0","339.4","322.4","3","29.35"
"2026-07-15T10:41:04.890Z","24095","24.095","47.26","0.59","0","0","0","0","337.7","322.7","3","32.28"
"2026-07-15T10:41:04.960Z","24165","24.165","29.83","1.35","156.8","0","157","0","319.2","323.2","2","34.05"
"2026-07-15T10:41:05.016Z","24221","24.221","21.27","1.26","110.8","0","111","0","309.9","323.2","2","32.55"
"2026-07-15T10:41:05.085Z","24290","24.290","12.3","3.02","55","0","55","0","298.3","323.4","2","33.63"
"2026-07-15T10:41:05.136Z","24341","24.341","6.28","0.12","25.6","0","26","0","289","324.2","3","34.8"
"2026-07-15T10:41:05.189Z","24394","24.394","0.39","0","0","0","0","0","285.8","324.4","2","36.39"
"2026-07-15T10:41:05.252Z","24457","24.457","-0.22","-0.43","0","0","0","0","285.3","324.1","2","34.71"
"2026-07-15T10:41:05.338Z","24543","24.543","2.36","0.31","0","0","0","0","287.8","324.5","2","33.98"
"2026-07-15T10:41:05.417Z","24622","24.622","6.56","0.53","0","0","0","0","291.9","324.9","2","31.64"
"2026-07-15T10:41:05.482Z","24687","24.687","0","0","0","0","0","0","0","0","2","30.02"
"2026-07-15T10:41:05.581Z","24786","24.786","0","0","0","0","0","0","0","0","2","28.16"
"2026-07-15T10:41:05.644Z","24849","24.849","0","0","0","0","0","0","0","0","3","27.66"
"2026-07-15T10:41:05.721Z","24926","24.926","0","0","0","0","0","0","0","0","3","27.38"
"2026-07-15T10:41:05.793Z","24998","24.998","0","0","0","0","0","0","0","0","3","27.26"
"2026-07-15T10:41:05.872Z","25077","25.077","0","0","0","0","0","0","0","0","3","27.07"
"2026-07-15T10:41:05.948Z","25153","25.153","0","0","0","0","0","0","0","0","3","27.11"
"2026-07-15T10:41:06.045Z","25250","25.250","0","0","0","0","0","0","0","0","3","26.53"
"2026-07-15T10:41:06.102Z","25307","25.307","0","0","0","0","0","0","0","0","0","25.84"
"2026-07-15T10:41:06.206Z","25411","25.411","36.12","2.1","184.1","0","184","0","321.1","323.5","3","29.54"
"2026-07-15T10:41:06.268Z","25473","25.473","36.38","2.05","186.3","0","184","0","320.8","322.8","3","28.49"
"2026-07-15T10:41:06.313Z","25518","25.518","29.03","1.3","149.9","0","150","0","310.5","322.7","2","30.75"
"2026-07-15T10:41:06.388Z","25593","25.593","27.53","1.13","97.5","0","97","0","306.7","322.6","3","31.22"
"2026-07-15T10:41:06.441Z","25646","25.646","24.08","0.97","0","0","0","0","303.9","322.5","3","33.23"
"2026-07-15T10:41:06.478Z","25683","25.683","12.57","1.04","65.4","0","65","0","293","322.4","2","34.73"
"2026-07-15T10:41:06.548Z","25753","25.753","5.9","1.03","44.3","0","44","0","288.3","322.1","3","34.23"
"2026-07-15T10:41:06.614Z","25819","25.819","5.16","0","35.4","0","35","0","285.5","321.5","3","34.32"
"2026-07-15T10:41:06.649Z","25854","25.854","3.25","-5.55","0","0","0","0","281.9","321.3","3","35.35"
"2026-07-15T10:41:06.699Z","25904","25.904","-0.82","-1.18","0","0","0","0","278.7","321","3","36.44"
"2026-07-15T10:41:06.770Z","25975","25.975","9.87","-1.65","37.5","0","38","0","289.7","320.2","3","36.79"
"2026-07-15T10:41:06.810Z","26015","26.015","10.37","-2.02","0","0","0","0","289.8","319.8","3","37.3"
"2026-07-15T10:41:06.864Z","26069","26.069","10.51","-2.47","0","0","0","0","289.9","319.5","3","36.86"
"2026-07-15T10:41:06.928Z","26133","26.133","13","-2.71","0","0","0","0","290","319.2","3","37.71"
"2026-07-15T10:41:06.978Z","26183","26.183","24.01","-1.77","124.9","0","83","0","302.1","320.4","2","38.67"
"2026-07-15T10:41:07.043Z","26248","26.248","25.97","-1.61","81.2","0","81","0","304.7","320.4","3","37.74"
"2026-07-15T10:41:07.091Z","26296","26.296","29.99","-1.82","0","0","0","0","307.2","320.4","3","37.02"
"2026-07-15T10:41:07.166Z","26371","26.371","31.04","-1.46","0","0","0","0","308.2","320.4","3","37.24"
"2026-07-15T10:41:07.238Z","26443","26.443","34.22","-1.7","177.9","0","72","0","310.8","319.6","2","35.72"
"2026-07-15T10:41:07.295Z","26500","26.500","36.29","-1.42","188.2","0","188","0","312.3","320.5","2","36.93"
"2026-07-15T10:41:07.354Z","26559","26.559","32.58","-1.85","172.4","0","172","0","307.8","320.3","2","37.47"
"2026-07-15T10:41:07.400Z","26605","26.605","26.05","-2.6","136.8","0","137","0","301","319.9","2","37.34"
"2026-07-15T10:41:07.442Z","26647","26.647","23.33","-2.31","88.9","0","89","0","298","319.7","3","37.49"
"2026-07-15T10:41:07.500Z","26705","26.705","20.53","-1.38","0","0","0","0","295.1","319.6","3","37.44"
"2026-07-15T10:41:07.557Z","26762","26.762","13.02","-5.91","80.8","-30.1","81","-30","284.1","319.5","3","36.81"
"2026-07-15T10:41:07.630Z","26835","26.835","10.27","0.53","41.4","0","41","0","284.1","320.8","2","37.51"
"2026-07-15T10:41:07.687Z","26892","26.892","11.62","1.32","40.7","0","41","0","284.5","321.8","2","37.1"
"2026-07-15T10:41:07.730Z","26935","26.935","13.96","-0.79","60","0","60","0","284.1","322.3","3","35.63"
"2026-07-15T10:41:07.807Z","27012","27.012","15.14","4.43","0","0","0","0","286.1","321.8","2","37.11"
"2026-07-15T10:41:07.886Z","27091","27.091","17.69","6.02","0","0","0","0","288.3","321.9","2","34.14"
"2026-07-15T10:41:07.945Z","27150","27.150","0","0","0","0","0","0","0","0","3","31.87"
"2026-07-15T10:41:08.026Z","27231","27.231","0","0","0","0","0","0","0","0","2","30.04"
"2026-07-15T10:41:08.110Z","27315","27.315","0","0","0","0","0","0","0","0","2","28.48"
"2026-07-15T10:41:08.198Z","27403","27.403","0","0","0","0","0","0","0","0","3","27.97"
"2026-07-15T10:41:08.257Z","27462","27.462","0","0","0","0","0","0","0","0","3","27.81"
"2026-07-15T10:41:08.339Z","27544","27.544","0","0","0","0","0","0","0","0","3","27.16"
"2026-07-15T10:41:08.426Z","27631","27.631","0","0","0","0","0","0","0","0","3","26.86"
"2026-07-15T10:41:08.488Z","27693","27.693","0","0","0","0","0","0","0","0","3","27.14"
"2026-07-15T10:41:08.582Z","27787","27.787","50.3","1.71","261.6","0","180","0","319.4","323.7","2","25.88"
"2026-07-15T10:41:08.632Z","27837","27.837","50.73","2.32","170","0","170","0","319.9","323.9","3","30.06"
"2026-07-15T10:41:08.718Z","27923","27.923","52.76","2.59","0","0","0","0","320.1","324","3","30.39"
"2026-07-15T10:41:08.768Z","27973","27.973","54.06","3.23","0","0","0","0","320.9","324.4","3","29.76"
"2026-07-15T10:41:08.811Z","28016","28.016","54.73","3.08","0","0","0","0","321.3","324.6","3","31.23"
"2026-07-15T10:41:08.882Z","28087","28.087","55.47","3.42","0","0","0","0","321.6","324.7","3","33.46"
"2026-07-15T10:41:08.929Z","28134","28.134","55.47","5.24","0","0","0","0","322","324.8","3","34.67"
"2026-07-15T10:41:08.974Z","28179","28.179","0","0","0","0","0","0","0","0","0","36.12"
"2026-07-15T10:41:09.016Z","28221","28.221","0","0","0","0","0","0","0","0","0","37.25"
"2026-07-15T10:41:09.081Z","28286","28.286","0","0","0","0","0","0","0","0","0","36.23"
"2026-07-15T10:41:09.166Z","28371","28.371","0","0","0","0","0","0","0","0","0","39.26"
"2026-07-15T10:41:09.199Z","28404","28.404","0","0","0","0","0","0","0","0","0","40.26"
"2026-07-15T10:41:09.271Z","28476","28.476","18.97","5.24","99.5","16.7","99","17","284.9","326.8","2","40.16"
"2026-07-15T10:41:09.310Z","28515","28.515","16.14","6.74","91.5","19.8","91","20","282.8","327.7","3","39.29"
"2026-07-15T10:41:09.385Z","28590","28.590","15.35","6.19","83.1","21.5","83","22","282.2","327.3","3","37.83"
"2026-07-15T10:41:09.437Z","28642","28.642","14.6","5.72","72.9","21.6","73","22","281","326.9","2","38.55"
"2026-07-15T10:41:09.492Z","28697","28.697","13.08","5.66","47.4","14","47","14","279.4","326.8","3","38.74"
"2026-07-15T10:41:09.596Z","28801","28.801","12.23","5.62","0","0","0","0","278.6","326.8","3","37.77"
"2026-07-15T10:41:09.646Z","28851","28.851","12.07","6.33","62.8","22.8","63","23","277.8","328.1","2","34.87"
"2026-07-15T10:41:09.697Z","28902","28.902","13.13","6.27","67.3","23.1","67","23","277.8","327.8","2","34.95"
"2026-07-15T10:41:09.748Z","28953","28.953","11.75","6.76","43.8","15","44","15","277.3","327.8","3","35.27"
"2026-07-15T10:41:09.805Z","29010","29.010","9.78","1.18","37.2","0","37","0","274.8","321.9","2","36.03"
"2026-07-15T10:41:09.849Z","29054","29.054","8.54","-1.3","24.2","0","24","0","273.6","319.8","3","35.59"
"2026-07-15T10:41:09.923Z","29128","29.128","6.07","-3.95","27.3","-11.2","27","-11","271","318.6","2","35.27"
"2026-07-15T10:41:09.972Z","29177","29.177","4.21","-3.01","21","-12.2","21","-11","269.1","318.3","2","35.81"
"2026-07-15T10:41:10.036Z","29241","29.241","2.1","-2.26","0","0","0","0","266.6","319.1","2","35.78"
"2026-07-15T10:41:10.076Z","29281","29.281","0.58","-1.4","0","0","0","0","265.1","320.1","2","36.49"
"2026-07-15T10:41:10.142Z","29347","29.347","0.49","0.15","0","0","0","0","265.6","321.4","2","34.91"
"2026-07-15T10:41:10.192Z","29397","29.397","-0.48","0.82","0","0","0","0","265","321.8","3","35.94"
"2026-07-15T10:41:10.264Z","29469","29.469","-0.66","1.02","0","0","0","0","264.4","322.3","3","36.94"
"2026-07-15T10:41:10.314Z","29519","29.519","0.81","1.79","0","0","0","0","265.8","322.5","2","37.15"
"2026-07-15T10:41:10.452Z","29657","29.657","1.39","0.98","0","0","0","0","266.4","322.4","2","37.61"
"2026-07-15T10:41:10.487Z","29692","29.692","1.77","3.01","0","0","0","0","266.8","322.9","3","34.5"
"2026-07-15T10:41:10.535Z","29740","29.740","2.11","1.89","0","0","0","0","266.9","323","3","36.03"
"2026-07-15T10:41:10.603Z","29808","29.808","0.23","-1.32","0","0","0","0","265.4","319.7","2","36.69"
"2026-07-15T10:41:10.642Z","29847","29.847","2.23","-1.12","0","0","0","0","267.1","320.2","2","35.74"
"2026-07-15T10:41:10.711Z","29916","29.916","2.7","-2.13","0","0","0","0","267.4","321.2","2","34.63"
"2026-07-15T10:41:10.769Z","29974","29.974","2.13","0.34","0","0","0","0","266.7","321.1","2","35.57"
"2026-07-15T10:41:10.821Z","30026","30.026","-1.01","0.94","0","0","0","0","265.4","320.6","2","35.43"
